ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
887722744,2150689097,2025-06-17 03:44:06,1750131846658,1,1,0,2150682482,6,0.02,3385.223,0.0,0.0,-3.22,0.0,XAUUSDm,[so 0.00%/-0.06/0.00],
888085994,2151050787,2025-06-17 08:44:31,1750149871792,0,0,0,2151050787,1,0.02,3383.14,0.0,0.0,0.0,0.0,XAUUSDm,,
888086125,2151050915,2025-06-17 08:44:36,1750149876450,0,0,0,2151050915,1,0.02,3382.98,0.0,0.0,0.0,0.0,XAUUSDm,,
888087140,2151051190,2025-06-17 08:45:17,1750149917792,0,0,0,2151051190,0,0.02,3382.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
888133033,2151105828,2025-06-17 09:08:54,1750151334659,1,1,0,2151050787,6,0.02,3376.538,0.0,0.0,-13.2,0.0,XAUUSDm,[so 0.00%/-0.02/0.00],
888133173,2151105944,2025-06-17 09:08:54,1750151334681,1,1,0,2151050915,6,0.02,3376.294,0.0,0.0,-13.37,0.0,XAUUSDm,[so 0.00%/-0.99/0.00],
888133200,2151106046,2025-06-17 09:08:54,1750151334684,1,1,0,2151051190,6,0.02,3376.223,0.0,0.0,-13.15,0.0,XAUUSDm,[so 0.00%/-1.47/0.00],
889591958,2152573483,2025-06-18 01:13:45,1750209225637,1,0,0,2152573483,0,0.01,3383.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
889592151,2152573698,2025-06-18 01:13:58,1750209238386,1,0,0,2152573698,1,0.02,3383.376,0.0,0.0,0.0,0.0,XAUUSDm,,
889592550,2152574109,2025-06-18 01:14:38,1750209278608,1,0,0,2152574109,1,0.02,3383.478,0.0,0.0,0.0,0.0,XAUUSDm,,
889593089,2152573766,2025-06-18 01:15:21,1750209321390,1,0,0,2152573766,0,0.02,3384.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
889595747,2152577346,2025-06-18 01:19:22,1750209562328,1,0,0,2152577346,1,0.02,3383.502,0.0,0.0,0.0,0.0,XAUUSDm,,
889595816,2152577419,2025-06-18 01:19:32,1750209572069,1,0,0,2152577419,1,0.01,3383.89,0.0,0.0,0.0,0.0,XAUUSDm,,
889600509,2152582170,2025-06-18 01:29:18,1750210158160,0,1,0,2152573698,6,0.02,3387.527,0.0,0.0,-8.3,0.0,XAUUSDm,[so 0.00%/-0.21/0.00],
889600510,2152582171,2025-06-18 01:29:18,1750210158161,0,1,0,2152574109,6,0.02,3387.527,0.0,0.0,-8.09,0.0,XAUUSDm,[so 0.00%/-0.21/0.00],
889600511,2152582172,2025-06-18 01:29:18,1750210158161,0,1,0,2152577346,6,0.02,3387.527,0.0,0.0,-8.05,0.0,XAUUSDm,[so 0.00%/-0.21/0.00],
889600513,2152582173,2025-06-18 01:29:18,1750210158162,0,1,0,2152573766,6,0.02,3387.527,0.0,0.0,-6.25,0.0,XAUUSDm,[so 0.00%/-0.21/0.00],
889600514,2152582174,2025-06-18 01:29:18,1750210158163,0,1,0,2152573483,6,0.01,3387.527,0.0,0.0,-4.13,0.0,XAUUSDm,[so 0.00%/-0.21/0.00],
889600515,2152582175,2025-06-18 01:29:18,1750210158164,0,1,0,2152577419,6,0.01,3387.527,0.0,0.0,-3.64,0.0,XAUUSDm,[so 0.00%/-0.21/0.00],
893844354,2156912145,2025-06-20 11:06:06,1750417566615,1,0,0,2156912145,1,0.02,3353.859,0.0,0.0,0.0,0.0,XAUUSDm,,
893844506,2156912324,2025-06-20 11:06:11,1750417571375,1,0,0,2156912324,1,0.02,3354.139,0.0,0.0,0.0,0.0,XAUUSDm,,
893848306,2156916158,2025-06-20 11:07:28,1750417648356,1,0,0,2156916158,1,0.02,3354.193,0.0,0.0,0.0,0.0,XAUUSDm,,
893849791,2156913164,2025-06-20 11:08:17,1750417697432,1,0,0,2156913164,0,0.02,3354.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
893849792,2156913501,2025-06-20 11:08:17,1750417697432,1,0,0,2156913501,0,0.02,3354.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
893855053,2156923096,2025-06-20 11:11:26,1750417886982,1,0,0,2156923096,1,0.02,3354.704,0.0,0.0,0.0,0.0,XAUUSDm,,
893912710,2156988800,2025-06-20 11:47:02,1750420022660,1,0,0,2156988800,1,0.02,3353.5860000000002,0.0,0.0,0.0,0.0,XAUUSDm,,
894118114,2157214394,2025-06-20 13:25:19,1750425919694,0,1,0,2156988800,6,0.02,3356.927,0.0,0.0,-6.68,0.0,XAUUSDm,[so 0.00%/-0.13/0.00],
894118119,2157214396,2025-06-20 13:25:19,1750425919696,0,1,0,2156912145,6,0.02,3356.927,0.0,0.0,-6.13,0.0,XAUUSDm,[so 0.00%/-0.13/0.00],
894118121,2157214399,2025-06-20 13:25:19,1750425919697,0,1,0,2156912324,6,0.02,3356.927,0.0,0.0,-5.57,0.0,XAUUSDm,[so 0.00%/-0.13/0.00],
894118123,2157214401,2025-06-20 13:25:19,1750425919698,0,1,0,2156916158,6,0.02,3356.927,0.0,0.0,-5.46,0.0,XAUUSDm,[so 0.00%/-0.13/0.00],
894118124,2157214402,2025-06-20 13:25:19,1750425919698,0,1,0,2156913164,6,0.02,3356.927,0.0,0.0,-5.05,0.0,XAUUSDm,[so 0.00%/-0.13/0.00],
894118125,2157214403,2025-06-20 13:25:19,1750425919699,0,1,0,2156913501,6,0.02,3356.927,0.0,0.0,-5.05,0.0,XAUUSDm,[so 0.00%/-0.13/0.00],
894118130,2157214404,2025-06-20 13:25:19,1750425919701,0,1,0,2156923096,6,0.02,3356.927,0.0,0.0,-4.44,0.0,XAUUSDm,[so 0.00%/-0.13/0.00],
897867461,2161027017,2025-06-24 02:20:35,1750731635030,0,0,0,2161027017,0,0.02,3347.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
897868395,2161019554,2025-06-24 02:21:15,1750731675327,0,0,0,2161019554,0,0.02,3346.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
897868398,2161027509,2025-06-24 02:21:15,1750731675327,0,0,0,2161027509,0,0.02,3346.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
897870796,2161032352,2025-06-24 02:24:05,1750731845166,0,0,0,2161032352,1,0.02,3347.507,0.0,0.0,0.0,0.0,XAUUSDm,,
897873573,2161035192,2025-06-24 02:29:13,1750732153761,0,0,0,2161035192,1,0.02,3346.876,0.0,0.0,0.0,0.0,XAUUSDm,,
897925046,2161086335,2025-06-24 04:02:37,1750737757761,0,0,0,2161086335,1,0.02,3351.11,0.0,0.0,0.0,0.0,XAUUSDm,,
897925086,2161086376,2025-06-24 04:02:41,1750737761674,0,0,0,2161086376,1,0.02,3351.01,0.0,0.0,0.0,0.0,XAUUSDm,,
897925362,0,2025-06-24 04:02:44,1750737764941,1,1,0,2161019554,4,0.02,3350.4,0.0,0.0,7.2,0.0,XAUUSDm,[sl 3350.40000],proactive
897925366,2161086599,2025-06-24 04:02:44,1750737764941,1,1,0,2161035192,4,0.02,3350.344,0.0,0.0,6.9399999999999995,0.0,XAUUSDm,[sl 3350.400],
897925367,2161086596,2025-06-24 04:02:44,1750737764941,1,1,0,2161027017,4,0.02,3350.4,0.0,0.0,5.2,0.0,XAUUSDm,[sl 3350.400],
897925368,2161086597,2025-06-24 04:02:44,1750737764942,1,1,0,2161027509,4,0.02,3350.4,0.0,0.0,7.2,0.0,XAUUSDm,[sl 3350.400],
897925372,2161086598,2025-06-24 04:02:44,1750737764942,1,1,0,2161032352,4,0.02,3350.344,0.0,0.0,5.68,0.0,XAUUSDm,[sl 3350.400],
897927768,2161088834,2025-06-24 04:03:57,1750737837422,1,1,0,2161086376,1,0.02,3350.468,0.0,0.0,-1.08,0.0,XAUUSDm,,
897927828,2161088895,2025-06-24 04:04:01,1750737841824,1,1,0,2161086335,1,0.02,3350.605,0.0,0.0,-1.01,0.0,XAUUSDm,,
897940587,2161101681,2025-06-24 04:22:12,1750738932198,0,0,0,2161101681,1,0.02,3349.952,0.0,0.0,0.0,0.0,XAUUSDm,,
897940705,2161101802,2025-06-24 04:22:30,1750738950878,0,0,0,2161101802,1,0.02,3350.004,0.0,0.0,0.0,0.0,XAUUSDm,,
897940857,2161101957,2025-06-24 04:22:55,1750738975368,0,0,0,2161101957,1,0.02,3349.554,0.0,0.0,0.0,0.0,XAUUSDm,,
897941320,2161102423,2025-06-24 04:23:52,1750739032591,0,0,0,2161102423,1,0.02,3349.331,0.0,0.0,0.0,0.0,XAUUSDm,,
897941880,2161101876,2025-06-24 04:24:51,1750739091466,0,0,0,2161101876,0,0.02,3348.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
897944840,2161106001,2025-06-24 04:31:45,1750739505641,0,0,0,2161106001,1,0.02,3348.7490000000003,0.0,0.0,0.0,0.0,XAUUSDm,,
897960948,2161122104,2025-06-24 05:05:11,1750741511674,1,1,0,2161106001,4,0.02,3346.4,0.0,0.0,-4.7,0.0,XAUUSDm,[sl 3346.400],
897960949,0,2025-06-24 05:05:11,1750741511675,1,1,0,2161101957,4,0.02,3346.4,0.0,0.0,-6.31,0.0,XAUUSDm,[sl 3346.40000],proactive
897960950,2161122102,2025-06-24 05:05:11,1750741511675,1,1,0,2161102423,4,0.02,3346.4,0.0,0.0,-5.86,0.0,XAUUSDm,[sl 3346.400],
897960951,0,2025-06-24 05:05:11,1750741511675,1,1,0,2161101876,4,0.02,3346.4,0.0,0.0,-4.8,0.0,XAUUSDm,[sl 3346.40000],proactive
897960952,2161122099,2025-06-24 05:05:11,1750741511676,1,1,0,2161101802,4,0.02,3346.4,0.0,0.0,-7.21,0.0,XAUUSDm,[sl 3346.400],
897960953,0,2025-06-24 05:05:11,1750741511675,1,1,0,2161101681,4,0.02,3346.4,0.0,0.0,-7.1,0.0,XAUUSDm,[sl 3346.40000],proactive
898054051,2161213058,2025-06-24 05:56:25,1750744585570,0,0,0,2161213058,0,0.02,3329.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
898054419,2161213417,2025-06-24 05:56:40,1750744600438,0,0,0,2161213417,0,0.02,3328.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
898054420,2161212502,2025-06-24 05:56:40,1750744600438,0,0,0,2161212502,0,0.02,3328.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
898068959,2161228047,2025-06-24 06:04:27,1750745067648,0,0,0,2161228047,1,0.02,3330.4790000000003,0.0,0.0,0.0,0.0,XAUUSDm,,
898071239,2161230356,2025-06-24 06:06:26,1750745186997,0,0,0,2161230356,1,0.02,3330.439,0.0,0.0,0.0,0.0,XAUUSDm,,
898079634,2161238636,2025-06-24 06:10:17,1750745417188,1,1,0,2161228047,6,0.02,3326.408,0.0,0.0,-8.14,0.0,XAUUSDm,[so 0.00%/-0.36/0.00],
898079638,2161238642,2025-06-24 06:10:17,1750745417189,1,1,0,2161230356,6,0.02,3326.408,0.0,0.0,-8.06,0.0,XAUUSDm,[so 0.00%/-0.36/0.00],
898079641,2161238645,2025-06-24 06:10:17,1750745417190,1,1,0,2161213058,6,0.02,3326.408,0.0,0.0,-6.78,0.0,XAUUSDm,[so 0.00%/-0.36/0.00],
898079644,2161238648,2025-06-24 06:10:17,1750745417191,1,1,0,2161212502,6,0.02,3326.408,0.0,0.0,-4.78,0.0,XAUUSDm,[so 0.00%/-0.36/0.00],
898079647,2161238651,2025-06-24 06:10:17,1750745417192,1,1,0,2161213417,6,0.02,3326.408,0.0,0.0,-4.78,0.0,XAUUSDm,[so 0.00%/-0.36/0.00],
905534362,2168869562,2025-06-30 08:28:50,1751272130916,1,0,0,2168869562,1,0.02,3292.962,0.0,0.0,0.0,0.0,XAUUSDm,,
905534579,2168869767,2025-06-30 08:29:04,1751272144867,1,0,0,2168869767,1,0.02,3292.939,0.0,0.0,0.0,0.0,XAUUSDm,,
905535018,2168870221,2025-06-30 08:29:53,1751272193377,1,0,0,2168870221,1,0.02,3293.106,0.0,0.0,0.0,0.0,XAUUSDm,,
905536613,2168869743,2025-06-30 08:31:44,1751272304646,1,0,0,2168869743,0,0.02,3293.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
905537033,2168872249,2025-06-30 08:32:03,1751272323169,1,0,0,2168872249,1,0.02,3293.295,0.0,0.0,0.0,0.0,XAUUSDm,,
905631163,0,2025-06-30 09:20:36,1751275236969,0,1,0,2168872249,4,0.02,3284.8,0.0,0.0,16.99,0.0,XAUUSDm,[sl 3284.80000],proactive
905631167,0,2025-06-30 09:20:36,1751275236969,0,1,0,2168869743,4,0.02,3284.8,0.0,0.0,17.2,0.0,XAUUSDm,[sl 3284.80000],proactive
905631170,2168966297,2025-06-30 09:20:36,1751275236973,0,1,0,2168869562,4,0.02,3284.8,0.0,0.0,16.32,0.0,XAUUSDm,[sl 3284.800],
905631173,2168966299,2025-06-30 09:20:36,1751275236974,0,1,0,2168869767,4,0.02,3284.8,0.0,0.0,16.28,0.0,XAUUSDm,[sl 3284.800],
905631174,2168966300,2025-06-30 09:20:36,1751275236974,0,1,0,2168870221,4,0.02,3284.8,0.0,0.0,16.61,0.0,XAUUSDm,[sl 3284.800],
905747389,2169084726,2025-06-30 10:28:58,1751279338745,1,0,0,2169084726,1,0.02,3285.294,0.0,0.0,0.0,0.0,XAUUSDm,,
905747927,2169085194,2025-06-30 10:29:04,1751279344495,1,0,0,2169085194,1,0.02,3284.835,0.0,0.0,0.0,0.0,XAUUSDm,,
905748596,2169085866,2025-06-30 10:29:15,1751279355645,1,0,0,2169085866,1,0.02,3284.7870000000003,0.0,0.0,0.0,0.0,XAUUSDm,,
905749125,2169086398,2025-06-30 10:29:36,1751279376816,1,0,0,2169086398,1,0.02,3285.368,0.0,0.0,0.0,0.0,XAUUSDm,,
905749333,2169086611,2025-06-30 10:29:52,1751279392975,1,0,0,2169086611,1,0.02,3285.788,0.0,0.0,0.0,0.0,XAUUSDm,,
905750094,2169087370,2025-06-30 10:30:14,1751279414615,1,0,0,2169087370,1,0.02,3286.387,0.0,0.0,0.0,0.0,XAUUSDm,,
905910313,0,2025-06-30 12:03:17,1751284997400,0,1,0,2169086611,4,0.02,3281.8,0.0,0.0,7.98,0.0,XAUUSDm,[sl 3281.80000],proactive
905910316,0,2025-06-30 12:03:17,1751284997400,0,1,0,2169085194,4,0.02,3281.8,0.0,0.0,6.07,0.0,XAUUSDm,[sl 3281.80000],proactive
905910318,0,2025-06-30 12:03:17,1751284997400,0,1,0,2169084726,4,0.02,3281.8,0.0,0.0,6.99,0.0,XAUUSDm,[sl 3281.80000],proactive
905910319,0,2025-06-30 12:03:17,1751284997400,0,1,0,2169085866,4,0.02,3281.8,0.0,0.0,5.97,0.0,XAUUSDm,[sl 3281.80000],proactive
905910320,0,2025-06-30 12:03:17,1751284997400,0,1,0,2169086398,4,0.02,3281.8,0.0,0.0,7.14,0.0,XAUUSDm,[sl 3281.80000],proactive
905910322,0,2025-06-30 12:03:17,1751284997400,0,1,0,2169087370,4,0.02,3281.8,0.0,0.0,9.17,0.0,XAUUSDm,[sl 3281.80000],proactive
905912440,2169256685,2025-06-30 12:04:11,1751285051781,1,0,0,2169256685,1,0.02,3281.393,0.0,0.0,0.0,0.0,XAUUSDm,,
905912633,2169256893,2025-06-30 12:04:16,1751285056912,1,0,0,2169256893,1,0.02,3281.134,0.0,0.0,0.0,0.0,XAUUSDm,,
905912719,2169257000,2025-06-30 12:04:21,1751285061746,1,0,0,2169257000,1,0.02,3281.439,0.0,0.0,0.0,0.0,XAUUSDm,,
905913051,2169257365,2025-06-30 12:04:38,1751285078981,1,0,0,2169257365,1,0.02,3281.583,0.0,0.0,0.0,0.0,XAUUSDm,,
905914015,2169258341,2025-06-30 12:04:55,1751285095941,1,0,0,2169258341,1,0.02,3282.03,0.0,0.0,0.0,0.0,XAUUSDm,,
905915901,2169260280,2025-06-30 12:06:04,1751285164622,1,0,0,2169260280,1,0.02,3281.5570000000002,0.0,0.0,0.0,0.0,XAUUSDm,,
905941179,0,2025-06-30 12:21:28,1751286088184,0,1,0,2169257000,4,0.02,3285.8,0.0,0.0,-8.72,0.0,XAUUSDm,[sl 3285.80000],proactive
905941182,0,2025-06-30 12:21:28,1751286088184,0,1,0,2169256685,4,0.02,3285.8,0.0,0.0,-8.81,0.0,XAUUSDm,[sl 3285.80000],proactive
905941184,0,2025-06-30 12:21:28,1751286088184,0,1,0,2169256893,4,0.02,3285.8,0.0,0.0,-9.33,0.0,XAUUSDm,[sl 3285.80000],proactive
905941185,0,2025-06-30 12:21:28,1751286088184,0,1,0,2169258341,4,0.02,3285.8,0.0,0.0,-7.54,0.0,XAUUSDm,[sl 3285.80000],proactive
905941186,2169285229,2025-06-30 12:21:28,1751286088187,0,1,0,2169260280,4,0.02,3285.8,0.0,0.0,-8.49,0.0,XAUUSDm,[sl 3285.800],
905947351,2169291485,2025-06-30 12:23:57,1751286237190,0,1,0,2169257365,1,0.02,3285.207,0.0,0.0,-7.24,0.0,XAUUSDm,,
905956661,2169300602,2025-06-30 12:26:08,1751286368428,0,0,0,2169300602,1,0.02,3284.2290000000003,0.0,0.0,0.0,0.0,XAUUSDm,,
905956774,2169300715,2025-06-30 12:26:12,1751286372575,0,0,0,2169300715,1,0.02,3284.301,0.0,0.0,0.0,0.0,XAUUSDm,,
905956993,2169300938,2025-06-30 12:26:17,1751286377591,0,0,0,2169300938,1,0.02,3284.86,0.0,0.0,0.0,0.0,XAUUSDm,,
905957234,2169301185,2025-06-30 12:26:26,1751286386031,0,0,0,2169301185,1,0.02,3284.4120000000003,0.0,0.0,0.0,0.0,XAUUSDm,,
905957976,2169301931,2025-06-30 12:26:49,1751286409909,0,0,0,2169301931,1,0.02,3284.411,0.0,0.0,0.0,0.0,XAUUSDm,,
905959772,2169303764,2025-06-30 12:27:53,1751286473081,0,0,0,2169303764,1,0.02,3283.924,0.0,0.0,0.0,0.0,XAUUSDm,,
905964170,2169308171,2025-06-30 12:30:28,1751286628000,0,0,0,2169308171,1,0.02,3283.369,0.0,0.0,0.0,0.0,XAUUSDm,,
906014560,2169360063,2025-06-30 12:53:10,1751287990448,0,0,0,2169360063,1,0.02,3285.859,0.0,0.0,0.0,0.0,XAUUSDm,,
906015089,2169360604,2025-06-30 12:53:34,1751288014312,0,0,0,2169360604,1,0.02,3285.581,0.0,0.0,0.0,0.0,XAUUSDm,,
906117242,0,2025-06-30 13:38:52,1751290732213,1,1,0,2169300602,4,0.02,3278.4,0.0,0.0,-11.66,0.0,XAUUSDm,[sl 3278.40000],proactive
906117245,0,2025-06-30 13:38:52,1751290732213,1,1,0,2169308171,4,0.02,3278.4,0.0,0.0,-9.94,0.0,XAUUSDm,[sl 3278.40000],proactive
906117246,0,2025-06-30 13:38:52,1751290732213,1,1,0,2169300938,4,0.02,3278.4,0.0,0.0,-12.92,0.0,XAUUSDm,[sl 3278.40000],proactive
906117247,0,2025-06-30 13:38:52,1751290732213,1,1,0,2169303764,4,0.02,3278.4,0.0,0.0,-11.05,0.0,XAUUSDm,[sl 3278.40000],proactive
906117248,0,2025-06-30 13:38:52,1751290732213,1,1,0,2169301931,4,0.02,3278.4,0.0,0.0,-12.02,0.0,XAUUSDm,[sl 3278.40000],proactive
906117249,0,2025-06-30 13:38:52,1751290732213,1,1,0,2169301185,4,0.02,3278.4,0.0,0.0,-12.02,0.0,XAUUSDm,[sl 3278.40000],proactive
906117250,0,2025-06-30 13:38:52,1751290732213,1,1,0,2169360063,4,0.02,3278.4,0.0,0.0,-14.92,0.0,XAUUSDm,[sl 3278.40000],proactive
906117251,0,2025-06-30 13:38:52,1751290732213,1,1,0,2169300715,4,0.02,3278.4,0.0,0.0,-11.8,0.0,XAUUSDm,[sl 3278.40000],proactive
906117252,0,2025-06-30 13:38:52,1751290732213,1,1,0,2169360604,4,0.02,3278.4,0.0,0.0,-14.36,0.0,XAUUSDm,[sl 3278.40000],proactive
907547262,2170927220,2025-07-01 10:13:57,1751364837214,1,0,0,2170927220,1,0.02,3347.288,0.0,0.0,0.0,0.0,XAUUSDm,,
907550612,2170930715,2025-07-01 10:15:56,1751364956904,1,0,0,2170930715,1,0.02,3347.7870000000003,0.0,0.0,0.0,0.0,XAUUSDm,,
907553162,2170933229,2025-07-01 10:17:16,1751365036914,1,0,0,2170933229,1,0.02,3348.035,0.0,0.0,0.0,0.0,XAUUSDm,,
907554129,2170927501,2025-07-01 10:17:55,1751365075233,1,0,0,2170927501,0,0.02,3348.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
907563500,2170943495,2025-07-01 10:24:18,1751365458786,1,0,0,2170943495,1,0.02,3348.09,0.0,0.0,0.0,0.0,XAUUSDm,,
907563897,2170938409,2025-07-01 10:24:30,1751365470437,1,0,0,2170938409,0,0.02,3348.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
907605352,2170985835,2025-07-01 10:55:32,1751367332873,1,0,0,2170985835,1,0.02,3348.6240000000003,0.0,0.0,0.0,0.0,XAUUSDm,,
907622794,2171002636,2025-07-01 11:04:44,1751367884231,0,1,0,2170927220,6,0.02,3351.106,0.0,0.0,-7.63,0.0,XAUUSDm,[so 0.00%/-0.26/0.00],
907622805,2171002641,2025-07-01 11:04:44,1751367884233,0,1,0,2170930715,6,0.02,3351.106,0.0,0.0,-6.64,0.0,XAUUSDm,[so 0.00%/-0.26/0.00],
907622809,2171002647,2025-07-01 11:04:44,1751367884234,0,1,0,2170933229,6,0.02,3351.106,0.0,0.0,-6.14,0.0,XAUUSDm,[so 0.00%/-0.26/0.00],
907622840,2171002651,2025-07-01 11:04:44,1751367884239,0,1,0,2170943495,6,0.02,3351.106,0.0,0.0,-6.03,0.0,XAUUSDm,[so 0.00%/-0.26/0.00],
907622953,2171002683,2025-07-01 11:04:44,1751367884252,0,1,0,2170927501,6,0.02,3351.141,0.0,0.0,-5.48,0.0,XAUUSDm,[so 0.00%/-0.47/0.00],
907622966,2171002731,2025-07-01 11:04:44,1751367884255,0,1,0,2170938409,6,0.02,3351.165,0.0,0.0,-5.53,0.0,XAUUSDm,[so 0.00%/-0.57/0.00],
907622972,2171002735,2025-07-01 11:04:44,1751367884257,0,1,0,2170985835,6,0.02,3351.165,0.0,0.0,-5.08,0.0,XAUUSDm,[so 0.00%/-0.57/0.00],
914275149,2177794407,2025-07-07 08:09:53,1751875793119,1,0,0,2177794407,0,0.02,3305.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
914283939,2177794639,2025-07-07 08:13:49,1751876029547,1,0,0,2177794639,0,0.02,3306.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
914283940,2177794297,2025-07-07 08:13:49,1751876029547,1,0,0,2177794297,0,0.02,3306.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
914285824,2177816957,2025-07-07 08:14:33,1751876073508,1,0,0,2177816957,1,0.02,3306.552,0.0,0.0,0.0,0.0,XAUUSDm,,
914288694,2177794895,2025-07-07 08:15:43,1751876143347,1,0,0,2177794895,0,0.02,3307.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
914299358,2177795116,2025-07-07 08:22:19,1751876539731,1,0,0,2177795116,0,0.02,3308.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
914304643,2177835893,2025-07-07 08:24:45,1751876685640,0,1,0,2177794407,6,0.02,3309.949,0.0,0.0,-9.1,0.0,XAUUSDm,[so 0.00%/-0.27/0.00],
914304644,2177835894,2025-07-07 08:24:45,1751876685641,0,1,0,2177794297,6,0.02,3309.949,0.0,0.0,-7.1,0.0,XAUUSDm,[so 0.00%/-0.27/0.00],
914304645,2177835895,2025-07-07 08:24:45,1751876685642,0,1,0,2177794639,6,0.02,3309.949,0.0,0.0,-7.1,0.0,XAUUSDm,[so 0.00%/-0.27/0.00],
914304646,2177835896,2025-07-07 08:24:45,1751876685642,0,1,0,2177816957,6,0.02,3309.949,0.0,0.0,-6.8,0.0,XAUUSDm,[so 0.00%/-0.27/0.00],
914304648,2177835897,2025-07-07 08:24:45,1751876685643,0,1,0,2177794895,6,0.02,3309.949,0.0,0.0,-5.1,0.0,XAUUSDm,[so 0.00%/-0.27/0.00],
914304649,2177835898,2025-07-07 08:24:45,1751876685644,0,1,0,2177795116,6,0.02,3309.949,0.0,0.0,-3.1,0.0,XAUUSDm,[so 0.00%/-0.27/0.00],
919251511,2182810436,2025-07-10 01:11:24,1752109884513,1,0,0,2182810436,1,0.02,3320.771,0.0,0.0,0.0,0.0,XAUUSDm,,
919251566,2182810486,2025-07-10 01:11:27,1752109887103,1,0,0,2182810486,1,0.02,3320.606,0.0,0.0,0.0,0.0,XAUUSDm,,
919253588,2182810999,2025-07-10 01:13:02,1752109982871,1,0,0,2182810999,0,0.02,3322.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
919255881,2182814595,2025-07-10 01:15:27,1752110127564,1,0,0,2182814595,1,0.02,3322.161,0.0,0.0,0.0,0.0,XAUUSDm,,
919264433,2182810735,2025-07-10 01:28:53,1752110933364,1,0,0,2182810735,0,0.02,3324.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
919271834,2182830146,2025-07-10 01:39:34,1752111574745,0,1,0,2182810486,6,0.02,3325.923,0.0,0.0,-10.64,0.0,XAUUSDm,[so 0.00%/-0.55/0.00],
919271838,2182830152,2025-07-10 01:39:34,1752111574746,0,1,0,2182810436,6,0.02,3325.923,0.0,0.0,-10.31,0.0,XAUUSDm,[so 0.00%/-0.55/0.00],
919271840,2182830155,2025-07-10 01:39:34,1752111574747,0,1,0,2182814595,6,0.02,3325.923,0.0,0.0,-7.53,0.0,XAUUSDm,[so 0.00%/-0.55/0.00],
919271848,2182830157,2025-07-10 01:39:34,1752111574749,0,1,0,2182810999,6,0.02,3325.923,0.0,0.0,-7.05,0.0,XAUUSDm,[so 0.00%/-0.55/0.00],
919271855,2182830166,2025-07-10 01:39:34,1752111574751,0,1,0,2182810735,6,0.02,3325.953,0.0,0.0,-3.11,0.0,XAUUSDm,[so 0.00%/-0.55/0.00],
